date,Premature Death Rate,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2017-01-01,236.6,TX,Dallas,Denton County,TX,"Premature Death Rate for Denton County, TX",CDC20N2U048121,Annual,Not Seasonally Adjusted
2018-01-01,229.7,TX,Dallas,Denton County,TX,"Premature Death Rate for Denton County, TX",CDC20N2U048121,Annual,Not Seasonally Adjusted
2019-01-01,241.7,TX,Dallas,Denton County,TX,"Premature Death Rate for Denton County, TX",CDC20N2U048121,Annual,Not Seasonally Adjusted
1999-01-01,417.3,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2000-01-01,381.1,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2001-01-01,373.5,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2002-01-01,388.6,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2003-01-01,411.0,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2004-01-01,389.0,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2005-01-01,372.1,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2006-01-01,364.5,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2007-01-01,364.6,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2008-01-01,366.2,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2009-01-01,351.1,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2010-01-01,361.8,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2011-01-01,338.0,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2012-01-01,355.8,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2013-01-01,324.5,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2014-01-01,379.4,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2015-01-01,425.2,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2016-01-01,430.8,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2017-01-01,430.8,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2018-01-01,434.9,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
2019-01-01,379.4,SC,Charleston,Dorchester County,SC,"Premature Death Rate for Dorchester County, SC",CDC20N2U045035,Annual,Not Seasonally Adjusted
1999-01-01,361.2,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2000-01-01,342.5,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2001-01-01,348.4,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2002-01-01,355.3,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2003-01-01,327.0,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2004-01-01,332.2,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2005-01-01,319.0,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2006-01-01,323.4,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2007-01-01,314.5,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2008-01-01,299.5,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2009-01-01,333.9,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2010-01-01,330.2,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2011-01-01,330.3,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2012-01-01,334.0,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2013-01-01,361.3,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2014-01-01,340.5,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2015-01-01,334.8,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2016-01-01,375.4,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2017-01-01,379.0,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2018-01-01,405.9,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
2019-01-01,382.8,NY,New York,Dutchess County,NY,"Premature Death Rate for Dutchess County, NY",CDC20N2U036027,Annual,Not Seasonally Adjusted
1999-01-01,394.1,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2000-01-01,377.7,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2001-01-01,386.1,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2002-01-01,362.5,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2003-01-01,367.8,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2004-01-01,393.6,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2005-01-01,336.7,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2006-01-01,321.1,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2007-01-01,330.2,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2008-01-01,343.2,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2009-01-01,345.4,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2010-01-01,325.1,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2011-01-01,378.7,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2012-01-01,351.0,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2013-01-01,359.7,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2014-01-01,378.3,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2015-01-01,395.4,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2016-01-01,394.6,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2017-01-01,387.0,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2018-01-01,378.9,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
2019-01-01,363.3,TX,Dallas,Ellis County,TX,"Premature Death Rate for Ellis County, TX",CDC20N2U048139,Annual,Not Seasonally Adjusted
1999-01-01,500.0,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2000-01-01,487.6,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2001-01-01,479.0,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2002-01-01,457.7,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2003-01-01,454.6,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2004-01-01,434.5,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2005-01-01,430.3,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2006-01-01,422.5,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2007-01-01,397.0,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2008-01-01,393.0,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2009-01-01,372.4,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2010-01-01,375.3,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2011-01-01,376.7,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2012-01-01,362.0,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2013-01-01,372.7,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2014-01-01,367.3,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2015-01-01,373.6,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2016-01-01,389.8,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2017-01-01,392.1,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2018-01-01,398.4,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
2019-01-01,387.6,NY,New York,Essex County,NJ,"Premature Death Rate for Essex County, NJ",CDC20N2U034013,Annual,Not Seasonally Adjusted
1999-01-01,317.4,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2000-01-01,413.9,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2001-01-01,390.7,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2002-01-01,308.1,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2003-01-01,388.8,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2004-01-01,329.6,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2005-01-01,326.6,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2006-01-01,331.9,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2007-01-01,350.9,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2008-01-01,380.1,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2009-01-01,325.2,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2010-01-01,303.5,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2011-01-01,345.3,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2012-01-01,388.6,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2013-01-01,377.3,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2014-01-01,372.8,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2015-01-01,474.0,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2016-01-01,371.2,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2017-01-01,484.6,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2018-01-01,431.7,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
2019-01-01,425.0,VA,Charlottesville,Fluvanna County,VA,"Premature Death Rate for Fluvanna County, VA",CDC20N2U051065,Annual,Not Seasonally Adjusted
1999-01-01,219.9,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2000-01-01,212.4,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2001-01-01,231.1,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2002-01-01,218.8,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2003-01-01,217.9,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2004-01-01,214.6,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2005-01-01,207.9,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2006-01-01,225.1,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2007-01-01,207.3,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2008-01-01,213.2,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2009-01-01,213.3,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2010-01-01,216.3,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2011-01-01,206.9,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2012-01-01,219.1,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2013-01-01,219.4,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2014-01-01,222.5,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2015-01-01,227.3,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2016-01-01,232.3,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2017-01-01,232.2,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2018-01-01,246.0,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
2019-01-01,241.3,TX,Houston,Fort Bend County,TX,"Premature Death Rate for Fort Bend County, TX",CDC20N2U048157,Annual,Not Seasonally Adjusted
1999-01-01,388.9,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2000-01-01,335.8,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2001-01-01,385.2,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2002-01-01,356.9,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2003-01-01,418.1,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2004-01-01,325.5,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2005-01-01,310.6,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2006-01-01,363.1,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2007-01-01,338.7,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2008-01-01,327.3,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2009-01-01,295.2,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2010-01-01,345.5,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2011-01-01,367.0,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2012-01-01,379.6,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2013-01-01,392.1,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2014-01-01,404.7,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2015-01-01,440.8,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2016-01-01,396.4,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2017-01-01,444.8,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2018-01-01,418.2,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
2019-01-01,454.0,VT,Burlington,Franklin County,VT,"Premature Death Rate for Franklin County, VT",CDC20N2U050011,Annual,Not Seasonally Adjusted
1999-01-01,294.4,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2000-01-01,307.6,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2001-01-01,283.8,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2002-01-01,279.3,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2003-01-01,252.3,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2004-01-01,265.2,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2005-01-01,200.6,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2006-01-01,233.9,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2007-01-01,214.1,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2008-01-01,259.6,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2009-01-01,236.9,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2010-01-01,223.1,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2011-01-01,227.3,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2012-01-01,219.6,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2013-01-01,229.7,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2014-01-01,203.2,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2015-01-01,189.4,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2016-01-01,209.4,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2017-01-01,239.9,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2018-01-01,245.5,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
2019-01-01,238.2,WA,Kennewick,Franklin County,WA,"Premature Death Rate for Franklin County, WA",CDC20N2U053021,Annual,Not Seasonally Adjusted
1999-01-01,560.4,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2000-01-01,561.2,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2001-01-01,525.2,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2002-01-01,559.9,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2003-01-01,555.8,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2004-01-01,502.3,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2005-01-01,571.4,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2006-01-01,443.3,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2007-01-01,588.2,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2008-01-01,744.5,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2009-01-01,525.1,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2010-01-01,787.2,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2011-01-01,629.4,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
2012-01-01,552.4,OH,Cincinnati,Gallatin County,KY,"Premature Death Rate for Gallatin County, KY",CDC20N2U021077,Annual,Not Seasonally Adjusted
