date,SNAP Benefits Recipients,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
1991-01-01,.,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,5307,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,4955,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,4581,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,4065,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,3769,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,3573,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,3572,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,3580,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,3798,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,3991,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,4303,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2006-01-01,4612,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2007-01-01,4995,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2008-01-01,6057,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2009-01-01,7598,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2010-01-01,8418,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2011-01-01,8712,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2012-01-01,8946,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2013-01-01,8404,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2014-01-01,7745,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,7236,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,6843,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,6609,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,6261,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,6013,VT,Burlington,Franklin County,VT,"SNAP Benefits Recipients in Franklin County, VT",CBR50011VTA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,4254,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,7074,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,6652,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,5677,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,4761,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,4447,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,4626,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,5407,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,5941,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,6462,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,7325,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,7878,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2006-01-01,8870,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2007-01-01,9618,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2008-01-01,12062,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2009-01-01,15441,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2010-01-01,17192,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2011-01-01,18267,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2012-01-01,18834,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2013-01-01,18481,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2014-01-01,18251,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,17339,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,16206,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,14726,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,13782,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,13563,WA,Kennewick,Franklin County,WA,"SNAP Benefits Recipients in Franklin County, WA",CBR53021WAA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,522,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,856,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,823,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,705,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,614,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,646,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,694,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,761,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,889,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,1097,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,1083,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,1035,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2006-01-01,1079,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2007-01-01,1103,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2008-01-01,1409,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2009-01-01,1707,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2010-01-01,1836,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2011-01-01,1949,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2012-01-01,1978,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2013-01-01,1856,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2014-01-01,1594,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,1316,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,1085,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,1033,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,783,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,733,OH,Cincinnati,Gallatin County,KY,"SNAP Benefits Recipients in Gallatin County, KY",CBR21077KYA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,17853,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,31271,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,28412,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,16851,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,14035,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,12811,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,12245,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,14188,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,16357,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,21216,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,23467,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,24835,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2006-01-01,24271,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2007-01-01,24320,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2008-01-01,28221,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2009-01-01,33290,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2010-01-01,38203,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2011-01-01,37517,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2012-01-01,37903,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2013-01-01,36082,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2014-01-01,35462,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,35173,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,37152,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,37399,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,34640,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,34637,TX,Houston,Galveston County,TX,"SNAP Benefits Recipients in Galveston County, TX",CBR48167TXA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,380,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,513,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,515,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,454,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,445,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,430,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,391,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,439,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,390,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,440,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,453,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,540,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2006-01-01,546,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2007-01-01,580,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2008-01-01,726,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2009-01-01,882,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2010-01-01,973,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2011-01-01,1020,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2012-01-01,1096,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2013-01-01,994,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2014-01-01,938,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,878,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,875,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,837,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,818,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,800,VT,Burlington,Grand Isle County,VT,"SNAP Benefits Recipients in Grand Isle County, VT",CBR50013VTA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,1490,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,2136,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,2107,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,1498,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,1458,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,1414,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,1621,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,2257,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,2750,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,3039,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,3291,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,3499,OH,Cincinnati,Grant County,KY,"SNAP Benefits Recipients in Grant County, KY",CBR21081KYA647NCEN,Annual,Not Seasonally Adjusted
